Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Dài,Rộng,Giá/m2,Năm,Tháng,Ngày,Ngày/Tháng/Năm
"Cầu Khê Tang, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,33 m²,5 m,5.8 m,"37,88 triệu/m²",2020,8,4,4/8/2020
"Đường Trương Định||618, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Trương Định,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,45 m²,5 m,5.8 m,"67,78 triệu/m²",2020,8,4,4/8/2020
"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,33 m²,5 m,5.8 m,"84,85 triệu/m²",2020,8,4,4/8/2020
"Đường Yên Lạc||635, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy,"Nhà ngõ, hẻm",Đã có sổ,4,5 phòng,46 m²,5 m,5.8 m,"108,26 triệu/m²",2020,8,4,4/8/2020
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,36 m²,5 m,5.8 m,"83,33 triệu/m²",2020,8,4,4/8/2020
"Đường Trần Khát Chân||610, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Lương,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,41 m²,5 m,5.8 m,"85,37 triệu/m²",2020,8,4,4/8/2020
"Đường Yên Lạc||635, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy,"Nhà ngõ, hẻm",Đã có sổ,4,7 phòng,45 m²,5 m,5.8 m,"110,67 triệu/m²",2020,8,4,4/8/2020
"Đường Lương Khánh Thiện, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,54 m²,5 m,5.8 m,"101,85 triệu/m²",2020,8,4,4/8/2020
"Đường Tân Mai||1018, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,5,3 phòng,32 m²,5 m,5.8 m,100 triệu/m²,2020,8,4,4/8/2020
"Đường Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khương Thượng,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,35 m²,5 m,5.8 m,"77,14 triệu/m²",2020,8,4,4/8/2020
"Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Mai,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,37 m²,5 m,5.8 m,"81,08 triệu/m²",2020,8,4,4/8/2020
"8, Xã Đàn, Phường Phương Mai, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4 phòng,36 m²,8 m,5 m,"169,44 triệu/m²",2020,8,4,4/8/2020
"Đường Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,35 m²,8 m,5 m,"74,29 triệu/m²",2020,8,4,4/8/2020
"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,36 m²,8 m,4 m,"69,44 triệu/m²",2020,8,4,4/8/2020
"Đường Thái Thịnh 1, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,1,1 phòng,70 m²,8 m,4 m,"65,71 triệu/m²",2020,8,4,4/8/2020
"Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mễ Trì,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,31 m²,8 m,4 m,100 triệu/m²,2020,8,4,4/8/2020
"chùa láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,Nhà phố liền kề,Đã có sổ,4,5 phòng,65 m²,10 m,6.5 m,"198,43 triệu/m²",2020,8,4,4/8/2020
"Đường Triều Khúc, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Bắc,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,35 m²,10 m,6.5 m,"85,14 triệu/m²",2020,8,4,4/8/2020
"Đường Minh Khai||555, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,42 m²,10 m,6.5 m,"88,1 triệu/m²",2020,8,4,4/8/2020
"Đường Minh Khai||555, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,72 m²,10 m,6.5 m,"53,47 triệu/m²",2020,8,4,4/8/2020
"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Thạch Bàn,Nhà biệt thự,Đã có sổ,4,3 phòng,30 m²,10 m,4 m,"76,67 triệu/m²",2020,8,4,4/8/2020
"Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4 phòng,38 m²,10 m,4 m,"118,42 triệu/m²",2020,8,4,4/8/2020
"Đường Thọ Lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Nhân,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,42 m²,10 m,4 m,"154,76 triệu/m²",2020,8,4,4/8/2020
"Đường Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Tâm,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4 phòng,58 m²,10 m,4 m,"155,17 triệu/m²",2020,8,4,4/8/2020
"Phố Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Cát Linh,"Nhà ngõ, hẻm",Đã có sổ,4,5 phòng,46 m²,10 m,4 m,"136,52 triệu/m²",2020,8,4,4/8/2020
"ĐƯỜNG VŨ TÔNG PHAN, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,34 m²,10 m,4 m,"94,12 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Chính, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai,"Nhà ngõ, hẻm",Đã có sổ,4,6 phòng,60 m²,3.8 m,3.6 m,"78,33 triệu/m²",2020,8,4,4/8/2020
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,36 m²,3.8 m,3.6 m,"83,33 triệu/m²",2020,8,4,4/8/2020
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,35 m²,3.8 m,5 m,100 triệu/m²,2020,8,4,4/8/2020
"Đường Minh Khai||555, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,35 m²,3.8 m,5 m,"87,14 triệu/m²",2020,8,4,4/8/2020
"Đường Dương Quảng Hàm, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Đô,Nhà biệt thự,Đã có sổ,4,5 phòng,78 m²,10 m,8 m,150 triệu/m²,2020,8,4,4/8/2020
"Kim mã thượng, Phường Cống Vị, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Cống Vị,"Nhà ngõ, hẻm",Đã có sổ,4,nhiều hơn 10 phòng,230 m²,10 m,8 m,150 triệu/m²,2020,8,4,4/8/2020
"LÊ ĐỨC THỌ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,35 m²,10 m,8 m,"82,86 triệu/m²",2020,8,4,4/8/2020
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,30 m²,10 m,8 m,90 triệu/m²,2020,8,4,4/8/2020
"Đường Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,20 m²,10 m,8 m,90 triệu/m²,2020,8,4,4/8/2020
"Đường Ngọc Hồi||994, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Thịnh Liệt,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,36 m²,10 m,8 m,"91,67 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,31 m²,10 m,8 m,"75,81 triệu/m²",2020,8,4,4/8/2020
"Ngõ Văn Hương, Phường Phương Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Liên,"Nhà ngõ, hẻm",Đã có sổ,4,2 phòng,20 m²,10 m,8 m,75 triệu/m²,2020,8,4,4/8/2020
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Trung,"Nhà ngõ, hẻm",Đã có sổ,3,2 phòng,13 m²,10 m,3 m,"78,46 triệu/m²",2020,8,4,4/8/2020
"Đường Lạc Long Quân, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Thụy Khuê,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,35 m²,10 m,3 m,"117,14 triệu/m²",2020,8,4,4/8/2020
"Đường Nhân Huệ, Phường Đồng Mai, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Đồng Mai,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,42 m²,10 m,3 m,"32,86 triệu/m²",2020,8,4,4/8/2020
"Đường Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,36 m²,10 m,4.3 m,"83,33 triệu/m²",2020,8,4,4/8/2020
"Phố Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,4,6 phòng,46 m²,10 m,4.3 m,"108,7 triệu/m²",2020,8,4,4/8/2020
"đường nhân hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5,5 phòng,38 m²,10 m,4.3 m,"92,11 triệu/m²",2020,8,4,4/8/2020
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,58 m²,10 m,6 m,"55,17 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Trãi||677, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,4,nhiều hơn 10 phòng,60 m²,10 m,6 m,"126,67 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thượng Đình,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,38 m²,10 m,6 m,"89,47 triệu/m²",2020,8,4,4/8/2020
"Đường Trương Định||618, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Trương Định,"Nhà ngõ, hẻm",Đã có sổ,4,5 phòng,55 m²,10 m,6 m,"81,82 triệu/m²",2020,8,4,4/8/2020
"ngõ Thống Nhất, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Tâm,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,50 m²,10 m,6 m,64 triệu/m²,2020,8,4,4/8/2020
"Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Lĩnh Nam,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,31 m²,10 m,3.4 m,"82,26 triệu/m²",2020,8,4,4/8/2020
"Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Kim Giang,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,38 m²,10 m,3.4 m,"92,11 triệu/m²",2020,8,4,4/8/2020
"Đường Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,35 m²,10 m,3.4 m,"94,29 triệu/m²",2020,8,4,4/8/2020
"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Trung Liệt,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,44 m²,10 m,3.4 m,100 triệu/m²,2020,8,4,4/8/2020
Đường Phúc Đồng,Quận Long Biên,Phường Phúc Đồng,"Nhà ngõ, hẻm",Đã có sổ,4,1 phòng,36 m²,10 m,3.3 m,"72,22 triệu/m²",2020,8,4,4/8/2020
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,34 m²,10 m,3.3 m,"82,35 triệu/m²",2020,8,4,4/8/2020
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,43 m²,10 m,3.3 m,"84,88 triệu/m²",2020,8,4,4/8/2020
"Đa Sỹ, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,43 m²,10 m,3.3 m,"68,6 triệu/m²",2020,8,4,4/8/2020
"Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,32 m²,10 m,3 m,"104,69 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Phúc Lai||414, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,2,2 phòng,25 m²,10 m,3 m,80 triệu/m²,2020,8,4,4/8/2020
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Trương Định,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,30 m²,10 m,3 m,100 triệu/m²,2020,8,4,4/8/2020
"Đường Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Trung Liệt,"Nhà ngõ, hẻm",Đã có sổ,4,2 phòng,25 m²,10 m,3 m,64 triệu/m²,2020,8,4,4/8/2020
"Đường Phú Đô, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4 phòng,33 m²,10 m,3 m,"75,76 triệu/m²",2020,8,4,4/8/2020
"Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Tâm,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,50 m²,10 m,3 m,64 triệu/m²,2020,8,4,4/8/2020
"Đường Thái Hà||431, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Trung Liệt,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,38 m²,10 m,3 m,"144,74 triệu/m²",2020,8,4,4/8/2020
"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Tân,"Nhà ngõ, hẻm",Đã có sổ,6,5 phòng,51 m²,10.2 m,5 m,"176,47 triệu/m²",2020,8,4,4/8/2020
"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,42 m²,10.2 m,5 m,"88,1 triệu/m²",2020,8,4,4/8/2020
"Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,32 m²,10.2 m,5 m,"70,31 triệu/m²",2020,8,4,4/8/2020
"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Vĩnh Hưng,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,39 m²,10.2 m,4 m,"61,54 triệu/m²",2020,8,4,4/8/2020
"Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Kim Giang,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,55 m²,10.2 m,4 m,"74,55 triệu/m²",2020,8,4,4/8/2020
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Định Công,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,47 m²,14 m,3.3 m,"65,96 triệu/m²",2020,8,4,4/8/2020
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",Đã có sổ,4,2 phòng,47 m²,14 m,5.4 m,"60,64 triệu/m²",2020,8,4,4/8/2020
"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,40 m²,14 m,5.4 m,"98,75 triệu/m²",2020,8,4,4/8/2020
"Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,5 phòng,45 m²,14 m,5.4 m,100 triệu/m²,2020,8,4,4/8/2020
"Đường Ngọc Hà, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Lê Đại Hành,"Nhà mặt phố, mặt tiền",Đã có sổ,4,2 phòng,40 m²,14 m,5.4 m,"112,5 triệu/m²",2020,8,4,4/8/2020
"Phố Pháo Đài Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,4,10 phòng,41 m²,14 m,5.4 m,"97,56 triệu/m²",2020,8,4,4/8/2020
"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1,"Nhà mặt phố, mặt tiền",Đã có sổ,1,1 phòng,78 m²,14 m,3.3 m,93.589 đ/m²,2020,8,4,4/8/2020
"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,42 m²,14 m,3 m,"94,05 triệu/m²",2020,8,4,4/8/2020
"Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Kim Mã,"Nhà mặt phố, mặt tiền",Đã có sổ,4,nhiều hơn 10 phòng,102 m²,14 m,3 m,"509,8 triệu/m²",2020,8,4,4/8/2020
"Đường Quỳnh Mai||585, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Quỳnh Mai,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,51 m²,14 m,3 m,"111,76 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,4,nhiều hơn 10 phòng,110 m²,14 m,3 m,"190,91 triệu/m²",2020,8,4,4/8/2020
"Le Thanh Nghi, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Nhàn,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,50 m²,14 m,3 m,90 triệu/m²,2020,8,4,4/8/2020
"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,45 m²,14 m,3.2 m,"78,89 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Công Trứ, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà ngõ, hẻm",Đã có sổ,4,5 phòng,50 m²,14 m,3.2 m,126 triệu/m²,2020,8,4,4/8/2020
"Đường Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Thịnh Liệt,"Nhà ngõ, hẻm",Đã có sổ,4,5 phòng,61 m²,14 m,4 m,"57,38 triệu/m²",2020,8,4,4/8/2020
"Đường Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4 phòng,55 m²,14 m,4 m,"163,64 triệu/m²",2020,8,4,4/8/2020
"Đường Lê Duẩn, Phường Kim Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Kim Liên,"Nhà ngõ, hẻm",Đã có sổ,5,6 phòng,40 m²,14 m,4 m,"812,5 triệu/m²",2020,8,4,4/8/2020
"Đường Bạch Đằng||484, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bạch Đằng,"Nhà ngõ, hẻm",Đã có sổ,4,2 phòng,44 m²,14 m,4 m,"86,36 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Thị Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,45 m²,4 m,4 m,"75,56 triệu/m²",2020,8,4,4/8/2020
"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Đại Kim,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,36 m²,4 m,3.6 m,"77,78 triệu/m²",2020,8,4,4/8/2020
"Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Yên Sở,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,31 m²,4 m,32 m,"77,42 triệu/m²",2020,8,4,4/8/2020
"Đường Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,40 m²,11 m,3.95 m,"96,25 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,48 m²,11 m,3.95 m,"97,92 triệu/m²",2020,8,4,4/8/2020
"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,35 m²,11 m,3.95 m,120 triệu/m²,2020,8,4,4/8/2020
"Phố Chùa Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,6,4 phòng,37 m²,11 m,3.95 m,"91,89 triệu/m²",2020,8,4,4/8/2020
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Vĩnh Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,25 m²,11 m,3.95 m,94 triệu/m²,2020,8,4,4/8/2020
"Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4 phòng,40 m²,10 m,4 m,"92,75 triệu/m²",2020,8,4,4/8/2020
"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,45 m²,10 m,4 m,"91,11 triệu/m²",2020,8,4,4/8/2020
"Đường Minh Khai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,31 m²,10 m,4 m,"96,13 triệu/m²",2020,8,4,4/8/2020
"Đường Kim Mã Thượng, Phường Cống Vị, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Cống Vị,"Nhà ngõ, hẻm",Đã có sổ,4,nhiều hơn 10 phòng,230 m²,10 m,4 m,"14,78 triệu/m²",2020,8,4,4/8/2020
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,35 m²,10 m,4 m,"97,14 triệu/m²",2020,8,4,4/8/2020
"Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Bồ Đề,"Nhà ngõ, hẻm",Đã có sổ,4,6 phòng,44 m²,9 m,5 m,"162,5 triệu/m²",2020,8,4,4/8/2020
